Purchasing Document,Item,Order Type,Vendor,Short Text,Currency,Targ.Val. (Hdr),Released Value,Total Open Value,Validity Per. Start,Validity Period End,Purch. organization,MPN material,Net Price,Price unit,Tax Code,Order Unit,Target Quantity,Qty Released to Date,Open Target Quantity,Purchasing Group,Long Text,Salesperson,Deletion indicator
4100000045,90,MK,200365,S -BB 9000 Skin (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000531,3.26,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000046,10,MK,200382,N -VT 300 GPS recivers(TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000645,115.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000047,10,MK,200410,A- VF150 Battery (WR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000725,0.01,1,V4,EA,"99,999",0,"99,999",B11,,,
4100000047,20,MK,200410,A- VF150 Charger (WR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000726,0.01,1,V4,EA,"99,999",0,"99,999",B11,,,
4100000047,30,MK,200410,A- VF150 Without Acces. (WR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000724,0.01,1,V4,EA,"99,999",0,"99,999",B11,,,
4100000047,40,MK,200410,A-VF 150 Battery (TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000827,2.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000047,50,MK,200410,A-VF 150 Charger (TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000828,1.90,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000047,60,MK,200410,P -Vodafone 150 (Test),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000731,0.01,1,V4,EA,999,0,999,B11,,,
4100000047,70,MK,200410,P- Vodafone 150 (TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000723,11.47,1,V4,EA,"9,999,999",0,"9,999,999",B11,,,
4100000047,80,MK,200410,P -Vodafone 250 (Test),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000732,0.01,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000047,90,MK,200410,P -Vodafone 345 (Test),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000790,0.01,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000048,10,MK,100133,Cartridge-Lexmark T630 21K,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000000050,"41,000.00",1,V4,EA,999,0,999,F05,,,
4100000048,20,MK,100133,Cartridge-Lexmark 34217,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001100,"13,900.00",1,V4,EA,999,0,999,F05,,,
4100000048,30,MK,100133,Toner-Lexmark (C524) C5240KH-Bl,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001352,"19,700.00",1,V4,EA,999,0,999,F05,,,
4100000048,40,MK,100133,Toner-Lexmark (C524) C5240CH-Cy,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001351,"20,700.00",1,V4,EA,999,0,999,F05,,,
4100000048,50,MK,100133,Toner-Lexmark (C524) C5240MH-Mg,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001353,"20,700.00",1,V4,EA,999,0,999,F05,,,
4100000048,60,MK,100133,Toner-Lexmark (C524) C5240YH-Yw,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001354,"20,700.00",1,V4,EA,999,0,999,F05,,,
4100000048,70,MK,100133,Cartridge-Lexmark Optra S 1855,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001001,0.01,1,V4,EA,999,0,999,F05,,,
4100000049,10,MK,200412,S-BB 8100 Back Cover (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000716,28.15,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,20,MK,200412,S-BB 8100 KEY PAD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000708,21.80,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,30,MK,200412,S-BB 8310 Full Housing (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000709,81.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,40,MK,200412,S-BB 8310 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000564,37.30,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,50,MK,200412,S-BB 8310 Track ball (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000565,18.55,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,60,MK,200412,S-BB 8320 Charging connector (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000572,7.25,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,70,MK,200412,S-BB 8520 Charging connector (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000695,7.75,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,80,MK,200412,S-BB 8520 Full Housing (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000782,36.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,90,MK,200412,S-BB 8520 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000689,40.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,100,MK,200412,S-BB 8520 Touch Pad (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000783,35.25,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,110,MK,200412,S-BB 8700 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000549,28.15,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,120,MK,200412,S-BB 8700 Track Wheel (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000706,16.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,130,MK,200412,S-BB 8900 Battery Cover (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000678,28.15,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,140,MK,200412,S-BB 8900 Charging Connector (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000679,6.75,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,150,MK,200412,S-BB 8900 Front Cover (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000675,31.90,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,160,MK,200412,S-BB 8900 Key Pad (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000676,28.50,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,170,MK,200412,S-BB 8900 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000673,105.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,180,MK,200412,S-BB 9000 Charging connector (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000582,7.50,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,190,MK,200412,S-BB 9000 Frame Core (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000711,31.25,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,200,MK,200412,S-BB 9000 Housing (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000581,92.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,210,MK,200412,S-BB 9000 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000579,62.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,220,MK,200412,S-BB 9700 Charging Connector (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000787,7.50,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,230,MK,200412,S-BB 9700 Full Housing (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000784,75.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000049,240,MK,200412,S-BB 9700 LCD (SP),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000785,136.00,1,V4,EA,"9,999",0,"9,999",B11,,,
4100000050,10,MK,200428,A- GPS Serial Cables (TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000804,4.00,1,V4,EA,999,0,999,B11,,,
4100000050,20,MK,200428,N-GP5000 GPS receivers (TR),USD,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000789,187.00,1,V4,EA,999,0,999,B11,,,
4100000051,10,MK,100291,Toner-Samsung SCX-6320 D8,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001403,"8,500.00",1,V4,EA,999,0,999,F05,,,L
4100000051,20,MK,100291,Toner-Samsung Multifunction SCX 4521D3,LKR,0.00,0.00,0.00,2/22/2011,2/22/2012,LK10,4000001385,"11,000.00",1,V4,EA,999,0,999,F05,,,L
4100000052,10,MK,503153,S-BB 8100 Charging connector (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000562,225.00,1,V4,EA,999,0,999,B11,,,
4100000052,20,MK,503153,S-BB 8100 Housing (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000561,"3,750.00",1,V4,EA,999,0,999,B11,,,
4100000052,30,MK,503153,S-BB 8100 LCD (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000559,"2,450.00",1,V4,EA,999,0,999,B11,,,
4100000052,40,MK,503153,S-BB 8100 Track ball (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000560,150.00,1,V4,EA,999,0,999,B11,,,
4100000052,50,MK,503153,S-BB 8100 Track ball ring (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000563,125.00,1,V4,EA,999,0,999,B11,,,
4100000052,60,MK,503153,S-BB 8120 Charging connector (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000577,350.00,1,V4,EA,999,0,999,B11,,,
4100000052,70,MK,503153,S-BB 8120 Housing (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000576,"2,750.00",1,V4,EA,999,0,999,B11,,,
4100000052,80,MK,503153,S-BB 8120 LCD (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000574,"1,950.00",1,V4,EA,999,0,999,B11,,,
4100000052,90,MK,503153,S-BB 8120 Track ball (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000575,350.00,1,V4,EA,999,0,999,B11,,,
4100000052,100,MK,503153,S-BB 8120 Track ball ring (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000578,150.00,1,V4,EA,999,0,999,B11,,,
4100000052,110,MK,503153,S-BB 8310 Charging connector (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000567,225.00,1,V4,EA,999,0,999,B11,,,
4100000052,120,MK,503153,S-BB 8310 Housing (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000566,"3,750.00",1,V4,EA,999,0,999,B11,,,
4100000052,130,MK,503153,S-BB 8310 Track ball ring (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000568,150.00,1,V4,EA,999,0,999,B11,,,
4100000052,140,MK,503153,S-BB 8320 Housing (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000571,"4,750.00",1,V4,EA,999,0,999,B11,,,
4100000052,150,MK,503153,S-BB 8320 LCD (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000569,"1,850.00",1,V4,EA,999,0,999,B11,,,
4100000052,160,MK,503153,S-BB 8320 Track ball (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000570,350.00,1,V4,EA,999,0,999,B11,,,
4100000052,170,MK,503153,S-BB 8320 Track ball ring (SP),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000573,150.00,1,V4,EA,999,0,999,B11,,,
4100000053,10,MK,100192,A - Nokia Charger Adapter CA-44(TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000276,600.00,1,V4,EA,99,0,99,B11,,,
4100000053,20,MK,100192,A - Nokia N93i Battery ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000736,"4,650.00",1,V4,EA,99,0,99,B11,,,
4100000053,30,MK,100192,A- Nokia 1110/1200 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000769,"3,661.00",1,V4,EA,99,0,99,B11,,,
4100000053,40,MK,100192,A- Nokia 1202 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000765,"4,017.00",1,V4,EA,99,0,99,B11,,,
4100000053,50,MK,100192,A- Nokia BP 5M - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000780,"4,650.00",1,V4,EA,99,0,99,B11,,,
4100000053,60,MK,100192,A- Nokia N73 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000760,"2,550.00",1,V4,EA,99,0,99,B11,,,
4100000053,70,MK,100192,A- Nokia N95 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000768,"4,650.00",1,V4,EA,99,0,99,B11,,,
4100000053,80,MK,100192,A-Nokia 2600 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000548,"4,100.00",1,V4,EA,99,0,99,B11,,,
4100000053,90,MK,100192,A-Nokia 6020 Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000252,"3,465.00",1,V4,EA,99,0,99,B11,,,
4100000053,100,MK,100192,A-Nokia 6070 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000454,"3,875.00",1,V4,EA,99,0,99,B11,,,
4100000053,110,MK,100192,A-Nokia 6120 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000698,"4,500.00",1,V4,EA,99,0,99,B11,,,
4100000053,120,MK,100192,A-Nokia 6233 Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000281,"6,500.00",1,V4,EA,99,0,99,B11,,,
4100000053,130,MK,100192,A-Nokia 6500 Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000544,"4,000.00",1,V4,EA,99,0,99,B11,,,
4100000053,140,MK,100192,A-Nokia BP6M battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000300,"4,152.00",1,V4,EA,99,0,99,B11,,,
4100000053,150,MK,100192,A-Motorola Std. Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000324,"2,750.00",1,V4,EA,99,0,99,B11,,,
4100000053,160,MK,100192,A-Nokia HS23 hands free (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000299,"2,450.00",1,V4,EA,99,0,99,B11,,,
4100000053,170,MK,100192,A-Nokia N70 - Battery (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000697,"4,100.00",1,V4,EA,99,0,99,B11,,,
4100000053,180,MK,100192,A-Nokia N77  - 1 GB Memory card (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000310,"7,600.00",1,V4,EA,99,0,99,B11,,,
4100000053,190,MK,100192,A-Nokia N80 Battery  (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000200,"3,875.00",1,V4,EA,99,0,99,B11,,,
4100000054,10,MK,100192,P - Nokia 1616 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000672,"3,520.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,20,MK,100192,P - Nokia 1800 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000748,"3,875.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,30,MK,100192,P - Nokia 2220 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000700,"6,890.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,40,MK,100192,P - Nokia 2690 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000719,"7,460.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,50,MK,100192,P - Nokia 2700 Classic ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000601,"9,380.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,60,MK,100192,P - Nokia 2730 Classic ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000603,"11,140.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,70,MK,100192,P - Nokia 5130 with MD -9 Speaker ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000653,"11,580.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,80,MK,100192,P - Nokia 6303 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000589,"16,260.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,90,MK,100192,P - Nokia 6700 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000592,"28,390.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,100,MK,100192,P - Nokia 6700 Slide ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000729,"31,630.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,110,MK,100192,P - Nokia 6720 classic ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000632,"30,960.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,120,MK,100192,P - Nokia 7230 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000735,"15,810.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,130,MK,100192,P - Nokia C5 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000749,"20,900.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,140,MK,100192,P - Nokia E72 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000643,"42,900.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,150,MK,100192,P - Nokia X3 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000641,"17,100.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,160,MK,100192,P -Nokia 1202 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000423,"3,077.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,170,MK,100192,P -Nokia 1280 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000763,"2,950.00",1,V4,EA,"99,999",0,"99,999",B11,,,
4100000054,180,MK,100192,P -Nokia 5030(TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000519,"4,550.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,190,MK,100192,P -Nokia 5233 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000832,"18,650.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,200,MK,100192,P -Nokia 5800 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000417,"33,850.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,210,MK,100192,P -Nokia C6 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000791,"35,600.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,220,MK,100192,P -Nokia E5 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000831,"28,000.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,230,MK,100192,P -Nokia E63 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000509,"22,640.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,240,MK,100192,P -Nokia E66 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000510,"31,870.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,250,MK,100192,P -Nokia E71 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000416,"33,400.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,260,MK,100192,P -Nokia E75 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000466,"53,860.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,270,MK,100192,P -Nokia X2 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000792,"15,020.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000054,280,MK,100192,P -NOKIA X6 WITH 8GB (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000788,"38,500.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,10,MK,100209,A-Nokia 1680 Hands free kit (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000534,600.00,1,V4,EA,999,0,999,B11,,,
4100000055,20,MK,100209,P - Samsung B 3410 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000751,"18,920.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,30,MK,100209,P - Samsung B 5310 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000750,"26,309.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,40,MK,100209,P - Samsung GT-E1160 ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000636,"4,200.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,50,MK,100209,P - Samsung I 5700 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000755,"33,871.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,60,MK,100209,P - Samsung S 3310 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000753,"10,363.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,70,MK,100209,P - Samsung S 3600i (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000752,"10,302.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,80,MK,100209,P -Samsung C3303K (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000794,"9,764.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,90,MK,100209,P -Samsung C5212 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000764,"12,444.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,100,MK,100209,P- Samsung E-1175T (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000745,"4,000.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,110,MK,100209,P- Samsung E-2130 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000746,"6,181.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,120,MK,100209,Global-1000-Ne,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000881,"8,007.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,130,MK,100209,P -Samsung i9000(TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000779,"65,985.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,140,MK,100209,P -Samsung S 5350 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000766,"16,920.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,150,MK,100209,P- Samsung S-3653 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000727,"14,311.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000055,160,MK,100209,P- Samsung S-5200 (TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000747,"12,617.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000056,10,MK,100209,P - HTC HERO ( TR),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000638,"70,500.00",1,V4,EA,"9,999",0,"9,999",B11,,,
4100000057,10,MK,100320,KIT-100,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000870,563.50,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,20,MK,100320,KIT-400,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000871,902.75,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,30,MK,100320,KIT-1000,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000872,701.50,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,40,MK,100320,Kit-700,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000883,902.75,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,50,MK,100320,KIT-250,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000884,902.75,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,60,MK,100320,KIT-250 N/E,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000885,902.75,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,70,MK,100320,KIT-50,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000898,339.38,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,80,MK,100320,kit 400 Ranaviru,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000899,"2,273.88",1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,90,MK,100320,KIT 177,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000905,902.75,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,100,MK,100320,KIT 100 (SMALL),LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000900,339.38,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,110,MK,100320,Global IDD calling card-100,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000901,3.50,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,120,MK,100320,Global IDD calling card-1000,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000904,3.50,1,V4,EA,"999,999,999",0,"999,999,999",R01,,,
4100000057,130,MK,100320,Global IDD calling card-250,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000902,3.50,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,140,MK,100320,Global IDD calling card-500,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000903,3.50,1,V4,EA,"999,999",0,"999,999",R01,,,
4100000057,150,MK,100320,Global-100,LKR,0.00,0.00,0.00,3/31/2011,3/31/2012,LK10,7000000886,3.50,1,V4,EA,"999,999,999",0,"999,999,999",R01,,,
